"","Sens.IRR","Sens.IAQ","Sens.SO2","Sens.H2S","Sens.OZO","Sens.NO2","Sens.CMO","Izero.IRR","Izero.IAQ","Izero.SO2","Izero.H2S","Izero.OZO","Izero.NO2","Izero.CMO","n.IRR","n.IAQ","n.SO2","n.H2S","n.OZO","n.NO2","n.CMO","IRR.IRR","IAQ.IRR","SO2.IRR","H2S.IRR","OZO.IRR","NO2.IRR","CMO.IRR","IRR.IAQ","IAQ.IAQ","SO2.IAQ","H2S.IAQ","OZO.IAQ","NO2.IAQ","CMO.IAQ","IRR.SO2","IAQ.SO2","SO2.SO2","H2S.SO2","OZO.SO2","NO2.SO2","CMO.SO2","IRR.H2S","IAQ.H2S","SO2.H2S","H2S.H2S","OZO.H2S","NO2.H2S","CMO.H2S","IRR.OZO","IAQ.OZO","SO2.OZO","H2S.OZO","OZO.OZO","NO2.OZO","CMO.OZO","IRR.NO2","IAQ.NO2","SO2.NO2","H2S.NO2","OZO.NO2","NO2.NO2","CMO.NO2","IRR.CMO","IAQ.CMO","SO2.CMO","H2S.CMO","OZO.CMO","NO2.CMO","CMO.CMO"
"5410EC379982",40.3,15.1,10.86,247.53,45.76,18.69,7.67,26.554,288.338,13.597,49.045,0.363,0.768,55.743,17.87,11,11.69,12.58,-183.53,12.6,11.63,1,-2.04479790887772e-16,-4.13166026144594e-16,-5.05941421758116e-17,-4.54036343828283e-32,2.82387503610269e-17,0,-7.69386537257885e-17,1,-2.46203691922523e-16,3.07754614903154e-17,2.21897612457237e-16,-1.2406162658584e-16,0,0.0801267259761296,-0.91794813060658,2.10536244235518,-0.23580059354378,1.0802614730163e-16,-1.75844931831983e-17,0,1.7961899466417,0.658465451844466,-9.86930752102836,2.10536244235518,-1.3151222090675e-15,5.95914750983711e-16,0,0.539647798753298,0.884524116884692,0.0178100353205202,0.0921969605330689,1.02201857253031,-0.0183963343055456,0,-1.45006304743219,-2.08577180832792,1.51799230667159,-0.219553165512062,-1.22325402946153,1.02201857253031,0,0.000373641384351525,-0.990337548111743,-0.0154740770933195,0.000933096634451787,-1.28847134538806e-16,3.4359235877015e-18,1
"5410EC3799B2",37.89,15.7,13,279.35,65.12,22.27,7.66,23.484,316.928,12.005,51.063,1.058,0.886,46.274,16.09,11.28,12.99,12.68,42.6,76.79,11.82,1,2.01803694378834e-16,-3.19406832716785e-17,2.32291690928744e-17,-7.48110502804795e-17,3.24552077229048e-18,0,-1.48717060186081e-16,1,2.16315723907027e-16,1.35197327441892e-17,2.60086981205074e-17,-1.3115292925293e-17,0,-0.0742585420623482,-0.747125189669399,1.80831270500615,-0.196201928493167,2.53608565789626e-16,8.32100851167825e-17,0,2.50653034158846,-0.702993643600011,-7.44988668208434,1.80831270500615,-1.30778465418096e-15,-2.86077893102085e-16,0,0.290804219976107,1.00043206469334,0.310065963725355,0.0668672682209059,1.01925827352326,-0.0199774621610558,0,-1.17543276733048,-2.08161500816647,0.94595005246751,-0.128626666667568,-0.98256497567642,1.01925827352326,0,0.00120979368056195,-0.993829753007992,-0.00852825588058759,0.000225315763043757,5.55111512312578e-17,5.55111512312578e-17,1
"5410EC379A2F",41.43,15.11,10.45,226.66,57.14,20.28,6.91,29.465,274.744,11.844,48.922,4.108,1.287,42.698,17.24,10.81,12.72,12.61,10.4,33.64,11.03,1,-3.8245636640405e-16,7.35159991652548e-16,3.71909264444398e-18,-1.11022302462516e-16,-1.42930137994463e-18,0,-9.12449549963682e-17,1,4.32568675538338e-16,-5.40710844422922e-17,6.5059161577302e-17,-8.09752464631931e-18,0,-0.0442849705281388,-0.93071954247323,2.09298614181551,-0.235460940954245,-1.1086033562162e-16,2.84028991243284e-16,0,2.52786640469457,0.373507044206484,-9.71543237169341,2.09298614181551,0,-1.28979413077275e-15,0,0.562188703391562,1.1426300009733,0.379060268590027,0.0521238709601476,1.05811141544982,-0.0527997596309459,0,-1.45417547438803,-2.61777398596708,1.12324969889875,-0.145767418310994,-1.16455742384407,1.05811141544982,0,0.00222498507857849,-0.990898538256386,-0.0133668141349817,0.000703766590185451,-1.66533453693773e-16,5.55111512312578e-17,1
"5410EC379A50",42.22,12.76,9.62,237.44,42.14,21.67,8.2,23.906,266.682,12.372,54.556,2.709,1.2,51.726,17.14,10.85,12.5,13.39,12.61,62.17,10.91,1,0,1.31966022333102e-15,1.64957527916378e-16,-1.11022302462516e-16,-3.07914097964358e-18,0,5.16789292742601e-17,1,-1.37810478064694e-16,-1.72263097580867e-17,4.52588370162369e-17,-4.47168818561179e-17,0,-0.294251974904396,-1.01832021280754,3.10251260085493,-0.398052366689687,-3.61441753073305e-16,5.911136182907e-20,0,3.90063893144502,2.06796736404945,-16.3874715577157,3.10251260085493,1.49878965164179e-15,1.40511529841418e-16,0,0.213008998669242,1.2539327788663,0.26397903087886,0.0472130272767369,1.02346628051147,-0.0188317795614112,0,-1.28983392305201,-2.6099884685875,1.91496472175823,-0.266425676980639,-1.27534133214535,1.02346628051147,0,0.00161245562010848,-0.991986597257255,-0.014327403190748,0.000838205829372954,-5.55111512312578e-17,0,1
"5410EC379A7F",37.6,14.58,12.78,240.1,49.36,17.74,7.12,22.951,319.746,13.002,49.332,4.437,0.696,52.664,16.97,11.16,12.54,12.83,10.84,36.86,12.16,1,2.06485892895366e-16,0,0,6.65295365472398e-17,1.31007703546373e-20,0,-2.49719283893302e-17,1,0,0,2.89830487513704e-16,-5.4821987195128e-17,0,-0.14807209027521,-1.13374769176846,2.57722991596942,-0.327565922319713,-5.69770015489401e-16,1.01246770912443e-16,0,2.86366711467513,1.63609513586512,-12.4093620453928,2.57722991596942,1.77853472811747e-15,-2.77896051268355e-16,0,0.715311431874432,0.859913967976132,0.460632287164524,0.0212675508706918,1.0407462566959,-0.0342405518452952,0,-1.8428950108726,-2.51835390870636,1.8224661263402,-0.25941400299531,-1.23848804546812,1.0407462566959,0,0.00177883582143434,-0.992352269343721,-0.0104326266998446,0.000525986853550292,-5.55111512312578e-17,-5.55111512312578e-17,1
"5410EC379A91",37.95,16.59,12.94,255.42,59.61,18.03,7.29,23.584,389.426,12.752,46.305,4.009,2.381,40.881,15.98,10.97,11.95,12.52,8.81,14.46,10.7,1,3.95766161527549e-16,0,1.42923737476682e-16,-1.29812971833324e-16,2.88223853411586e-18,0,-1.23089530564624e-16,1,0,2.59135853820261e-17,-1.57534859958815e-16,-2.41551541847478e-17,0,-0.0501625986585062,-1.21844556943738,2.38876797476238,-0.288563171351295,2.2420670179458e-16,4.54184567180177e-19,0,2.48561753856379,2.05501299203126,-11.4964236321389,2.38876797476238,-7.70315583531994e-16,9.62894479414993e-17,0,0.443436660565094,0.515124049255842,0.330149733695813,0.0579413528530523,1.0976425491914,-0.0949460805050561,0,-1.38019503036914,-2.42189466053535,2.07662615583725,-0.295058066024058,-1.12881559758844,1.0976425491914,0,0.00104162867012711,-0.989741431627823,-0.0148846760152221,0.00109806886263883,5.83755416841171e-17,-5.15078308977503e-18,1
"5410EC379B28",39.64,16.55,13.62,268.33,70.99,18.38,7.22,15.529,355.687,12.45,53.289,3.079,1.38,43.876,14.98,10.62,11.76,12.1,18.71,33.81,11.54,1,0,0,2.45448673742154e-17,1.11022302462516e-16,-5.01776114480574e-17,0,6.86048769532803e-18,1,0,1.37209753906561e-17,7.78717429342062e-17,-1.26562390414877e-17,0,-0.0143922297550562,-0.874765085881576,1.95427909341149,-0.222983244558251,1.24707183092606e-16,-6.03384997548428e-17,0,2.06829298645974,0.153944661538794,-8.36353280816382,1.95427909341149,-5.90444602022507e-16,2.02965331945237e-16,0,-0.166396073332827,0.85121402518729,0.217861881385909,0.0733494941527802,1.02569358323222,-0.0274885880306235,0,-0.750977263462976,-2.15235720473203,1.86994388904717,-0.25095518053552,-0.95871579224716,1.02569358323222,0,-0.000530861213274328,-0.99260017599065,-0.0101159739568076,0.000354232628471711,-1.47451495458029e-17,0,1
"5410EC388B2",47.22,14,9.72,195.24,42.54,19.41,3.16,28.995,330.665,9.446,38.275,1.459,1.551,94.752,10.55,12.6,12.46,13.56,39.6,34.4,11.15,1,5.94072785851328e-16,2.40676056577029e-16,-6.14064971350605e-17,0,5.04405639029607e-17,0,-1.42102377363301e-17,1,1.45149959521217e-16,2.26796811751902e-17,0,-2.20461654009708e-17,0,0.000776374659402859,-0.82585412535107,1.76915199025353,-0.188591602161026,0,4.89244309027212e-17,0,2.23943363358909,-0.350336535168194,-7.21530947704999,1.76915199025353,0,-4.43672434136882e-18,0,-0.305550440748733,0.0492148835950452,0.0133155457271979,0.109977004547654,0.978977515157705,0.0113561391758294,0,-0.26190323921964,-2.49921829083408,1.52175639224359,-0.291836324329255,-1.81228317605994,0.978977515157705,0,0.00710026703580142,-0.995648009346642,-0.006136551359473,0.000254156374919781,-1.11022302462516e-16,0,1
"5410EC388D81",48.69,16.18,8.96,191.94,41.31,22.89,3.21,26.448,374.195,8.343,38.463,1.306,0.792,91.003,9.41,12.4,11.88,12.94,-45.8,64.36,11.16,1,0,-1.20836745890419e-16,-9.72677478145799e-18,-1.96288868558071e-17,-1.69626389829727e-17,0,-2.06798575258078e-17,1,-1.01808529357823e-16,3.81781985091837e-17,-2.393246289001e-16,1.86840283532281e-17,0,-0.0364559190833713,-0.652383501791911,1.76598595207623,-0.190373285633817,1.6829469004373e-16,-1.80855104668925e-17,0,2.16378403602385,0.230830257809932,-7.10562107677391,1.76598595207623,-1.43776848487072e-16,-6.17791145842888e-18,0,-0.379452258622172,0.0644230887235313,0.311915037765604,0.0572579155727049,0.997547210966731,0.00129681137425672,0,-0.149117050189894,-1.86566801213683,0.911977793466536,-0.188806095491846,-1.88676079482247,0.997547210966731,0,0.00416275021725164,-0.992597943286845,-0.013556414562518,0.00046138148983943,-2.09472527637197e-16,-2.72314285928352e-19,1
"5410EC388E1C",50.87,16.09,10.44,192.45,31.27,12.92,3.12,11.028,316.095,8.283,35.018,1.426,1.376,84.229,6.99,12.17,12.07,13.39,17.18,30.75,11.27,1,0,-1.73022827620147e-16,3.46857668683112e-17,5.54415300214584e-17,-3.46509562634115e-18,0,1.67048537670695e-17,1,1.78185106848741e-16,2.22731383560926e-17,2.15016923161971e-16,-1.47479327183711e-17,0,-0.0590946911208456,-0.775206395793757,1.6796806080605,-0.183757058521819,-1.84751664660182e-16,9.64823354889217e-18,0,2.19007944351778,-0.202866583238051,-6.2128026330942,1.6796806080605,1.32517476190505e-16,2.76078075396885e-18,0,-0.398162680405754,-0.0325980136690597,0.422525783767868,0.0435134421130999,0.930126739999719,0.0317173218339905,0,-0.0267183317629957,-1.70554532463788,0.410731964098834,-0.169926368447055,-2.04906920821938,0.930126739999719,0,0.00474676029587106,-0.995378456960738,-0.00336137683285083,-0.000632265374486148,-2.2749238140156e-16,-7.7574902057932e-18,1
"5410EC388EB5",45.78,16.36,10.94,133.11,32.12,25.87,3.6,24.198,326.625,8.72,34.996,1.672,1.15,98.98,9.09,12.2,12,12.54,31.82,28.93,11.25,1,0,0,-1.03816308796478e-17,2.22044604925031e-16,-4.50746519682159e-17,0,-9.46850214076482e-17,1,0,-4.65119403405991e-17,-1.03644219168132e-16,4.03485527001098e-17,0,-0.0555572360315923,-0.697629358506622,1.675820978413,-0.183502397136223,8.71509893794366e-17,-5.75893075669299e-17,0,2.71011174458075,-0.376900835555961,-6.17188108139722,1.675820978413,5.40720977367288e-16,-1.97137856331824e-17,0,-0.40388827272849,0.224856255221412,0.510799373628448,0.0179933071359469,1.09465336268756,-0.0409400357645147,0,0.0376650770451406,-2.21331238778819,0.265627765586236,-0.139402779055274,-2.53083857453363,1.09465336268756,0,0.00292373606020691,-0.993295510391808,-0.00548940298793854,-0.000898910372820735,0,0,1
"5410EC389FBF",50.92,16.64,10.1,184.23,36.53,19.04,4.34,14.285,375.614,8.483,39.238,4.083,1.194,90.183,7.15,12.42,12.75,13.27,14.71,37.11,11.13,1,-2.08492586784067e-16,-4.16985173568134e-16,6.3233501843274e-18,-9.13249034359612e-17,-2.44470023906948e-17,0,-6.32038286842673e-17,1,0,7.90047858553342e-18,-2.40080857957227e-16,3.33728700471427e-17,0,-0.111451870123028,-0.8539581015698,1.65624249722149,-0.179536686698809,1.34607309535822e-16,-2.18114182071094e-17,0,2.53737887567369,1.41658765285793,-6.05389757584398,1.65624249722149,-2.77248835488452e-16,-2.92410881179227e-17,0,-0.346489836570957,0.147862765752442,0.304111057698997,0.063206862602611,1.00792295985205,-0.00383010724743781,0,-0.213093563918565,-2.06918729310026,0.689652712165943,-0.199100790099395,-2.08498943474995,1.00792295985205,0,0.00626736931981708,-0.994214206744643,-0.00758439814267642,-0.000277851241333928,0,0,1
"5410EC38A78",53.9,17.21,8.43,183.1,38.26,19.41,3.85,29.223,332.256,9.503,33.174,0.95,0.634,93.701,9.02,11.9,12.48,13.33,33.56,71.72,11.39,1,-1.83242917206545e-16,3.66485834413091e-16,-7.3980130374679e-17,1.0936700063286e-16,8.72534556206076e-18,0,1.00584251975069e-18,1,0,-2.14579737546815e-17,-1.64885132767866e-16,6.28719789036813e-19,0,-0.00638818343008404,-0.628054154275973,1.61380930164178,-0.149600122262193,7.41624380529485e-17,1.33933441539397e-18,0,2.44971071661364,-0.604593805005682,-6.62145956463621,1.61380930164178,4.85344492603455e-16,1.36503138544722e-17,0,-0.321853773392108,0.0746433686771394,0.0728680965303094,0.0849455077819232,0.980882396114427,0.00951455924230994,0,-0.161437812714395,-2.16689694563182,1.09821460972637,-0.204858068519272,-1.97088699851272,0.980882396114427,0,0.00189028105134523,-0.990981826562623,-0.014180058190736,0.000214491394281244,0,0,1
"5410EC38A961",45.39,16.55,8.3,178.74,38.59,22.97,3.49,6.603,386.369,8.724,40.009,3.604,3.208,92.791,11.52,12.58,11.67,13.8,34.89,23.52,11.21,1,6.7123520231267e-16,-2.73692024932967e-16,7.76610306021575e-17,0,-4.3792217701545e-17,0,-5.6016326832098e-17,1,-1.79252245862713e-16,-2.24065307328392e-17,2.22044604925031e-16,5.14551739581239e-17,0,-0.217321329206496,-0.89153990389745,2.39227696443019,-0.27654721708813,2.5450323877283e-16,4.88026585227249e-17,0,3.0789042318901,1.45795764617171,-12.0439183774238,2.39227696443019,-1.95420273082712e-15,-4.8855068270678e-16,0,-0.334911244541434,0.310267421571656,-0.329808466626295,0.134536534557587,1.01298106876148,-0.00648307884007345,0,-0.394008887351977,-2.75305265101323,3.16310627688073,-0.476698181792963,-2.02829199398111,1.01298106876148,0,0.00381349275785999,-0.995152153886565,-0.0032501474838749,-0.000824282950864047,-1.99926880606327e-16,1.30104260698261e-18,1
"5410EC38B845",55.58,15.77,9.84,196.99,52.77,24.42,3.65,30.326,400.793,9.782,39.696,0.938,1.434,89.041,9.63,12.17,13.39,13.58,571.67,26.21,11.38,1,2.18968103076802e-16,-1.74926770693323e-16,4.09404044355947e-17,6.14472458028757e-17,-4.21715025562177e-17,0,-1.33745830619168e-16,1,1.84080283002725e-16,-8.62876326575275e-17,3.29614282491283e-16,4.88682544839461e-17,0,0.0294870698704317,-0.709279649790644,1.56251943383546,-0.151720637025423,-2.57708994063698e-16,-5.58190064152855e-17,0,1.91877373974839,-0.267974770436208,-5.79319705288834,1.56251943383546,1.24979719228386e-16,-2.01790171670832e-17,0,-0.38769178748331,0.0478343911469188,0.366953299251812,0.0559756857538246,1.03403634017314,-0.0215079558756013,0,-0.24207762722493,-1.86680705917862,0.827108351095101,-0.167180062774769,-1.63636250832399,1.03403634017314,0,0.00104827840827526,-0.994128715996218,-0.0065507064744118,-0.000363926401334563,-1.11022302462516e-16,0,1
"5410EC38B892",44.25,17.12,9.64,182.22,34.22,23.11,3.84,18.042,317.109,9.705,37.431,1.371,1.356,98.193,8.55,11.94,11.93,13.36,-992.47,33.45,11,1,-2.24253501918933e-16,-4.48507003837866e-16,5.56458759320982e-17,-5.38898803361628e-19,3.11745008047674e-17,0,4.35410119141177e-17,1,0,3.8703121701438e-17,-2.1548286165623e-16,-2.44569980578626e-17,0,-0.0832236584565515,-0.873821415930391,1.72070512431148,-0.195127961096922,1.08162685509525e-16,3.44865005750147e-17,0,2.28768658250927,0.3802593997389,-6.35542437664446,1.72070512431148,2.12956743477888e-16,3.99293894021041e-18,0,-0.368206082232425,-0.0293170228284626,0.347122611843739,0.0537079757121346,0.940366843500144,0.0268944917241041,0,-0.0841544618942004,-2.28399033207886,0.573059209111538,-0.188352750144908,-2.08507540209287,0.940366843500144,0,0.00111591295365738,-0.992728656879525,-0.00815123827963188,-0.000175649579089804,1.11022302462516e-16,0,1
"5410EC38E33B",44.73,17.11,8.82,205.44,45.57,22.99,3.01,29.241,419.598,8.014,40.322,6.695,0.834,74.152,10.16,12,12.48,13.56,20.03,89.92,11.28,1,-6.71370504711846e-16,1.32076574285596e-16,5.59475420593205e-17,-1.32076574285596e-16,4.70172508309711e-17,0,-3.36046681665034e-17,1,8.60279505062487e-17,0,-7.49984404532241e-17,-2.75141332135008e-17,0,0.0382878208030677,-0.888721943228041,1.696334079562,-0.170820841811894,1.37391968001485e-17,4.19058385569461e-17,0,1.82832352727838,0.576186129374784,-6.91493624192655,1.696334079562,-8.96089671636701e-17,6.30063050369555e-18,0,-0.40323354884674,0.269849247892241,0.0403413369733149,0.0914787554851872,1.00906849859689,-0.00504534249298446,0,-0.111128034379888,-2.60842991917121,1.61508606510871,-0.27086479043646,-1.81369971937805,1.00906849859689,0,0.00182523356654318,-0.992875558804676,-0.00836503046649961,-5.76414320234975e-05,1.11022302462516e-16,0,1
"5410EC388AB5",53.56,16.74,11.02,192.05,27.79,24.85,4.08,24.672,230.264,8.441,35.73,2.322,1.068,54.06,10.98,11.98,12.25,13.34,16.51,46.32,11.26,1,-2.29610263093978e-16,-4.59220526187956e-16,1.52173977868458e-17,1.90002268713191e-17,4.37767437215491e-18,0,-9.83061811927767e-17,1,0,7.48999475754489e-17,8.40676651538431e-17,-5.11687795036562e-17,0,0.0183391769112166,-0.945354426052196,2.01340687369053,-0.275232719633496,-1.01126919585967e-16,5.12194304978333e-17,0,1.8665751506129,0.123294996724187,-7.41336410892853,2.01340687369053,1.2684047095332e-16,-8.32390590631161e-18,0,-0.526396307871739,0.00359710562346646,0.422337673293753,0.0606768815100141,1.01832191261548,-0.011914366377601,0,-0.104580848863917,-2.20483842911821,1.16121854471012,-0.30493015192256,-1.56597543722008,1.01832191261548,0,0.00140853211967851,-0.996387094736431,-0.00340426834203578,-0.000134636517643755,0,0,1
"5410EC388CA9",58.41,15.89,8.58,202.21,53.35,24.74,3.4,21.128,253.432,8.289,35.481,0.476,1.456,50.836,11.61,11.54,11.91,13.37,-99.54,29.74,11.18,1,0,-4.51310172611852e-16,-3.91787395878596e-17,-8.4164349016056e-17,-2.15303170739827e-17,0,-2.28161865690891e-17,1,0,1.14080932845446e-17,3.42889900505708e-17,3.64063243406363e-17,0,0.0428700478008184,-0.739150772998045,1.96413736579639,-0.265551371855671,-2.94996806531571e-16,3.46714345762974e-18,0,1.81235171744957,-0.289565288475997,-7.13119353399694,1.96413736579639,8.03461441392218e-16,-1.63203105282794e-16,0,-0.508103591232309,-0.0861564184851373,0.709939101453089,0.0234646433623884,1.0148120340795,-0.0113658947816903,0,-0.212668459746564,-1.59971503375635,0.824309807708831,-0.222911853756346,-1.3225030428124,1.0148120340795,0,0.000399637620584307,-0.994430460184029,-0.0100594866499156,0.000760042595068603,8.55524836819129e-17,-9.58187817237418e-19,1
"5410EC388CF7",55.45,16.28,9.23,178.17,55.57,22.5,3.14,21.328,238.822,8.172,34.238,1.555,2.031,39.353,10.86,11.88,12.4,13.21,48.38,47.86,11.29,1,-2.25106047166496e-16,-9.00424188665983e-16,1.22354568217625e-16,-2.5979669469312e-17,-8.98757768175785e-18,0,2.03295642075932e-17,1,0,-6.09886926227795e-17,7.9481980404145e-18,2.28553062121053e-17,0,0.124032102309516,-1.11723661692335,2.79268052955143,-0.432586214027517,1.84357081383465e-16,5.15827714883721e-18,0,1.45879856481914,1.30624026419205,-11.5731473825141,2.79268052955143,-8.41664298717202e-16,-1.15071290840242e-16,0,-0.464311615276918,-0.173850077216921,0.905054135129231,-0.0150767242512538,1.00419299782047,-0.00331383689280751,0,-0.209798491743112,-2.1865688569994,1.98866933000881,-0.434154358086283,-1.27060540014224,1.00419299782047,0,0.000546277282848038,-0.995216461438626,-0.00614146753295199,0.000251313320854212,-9.71445146547012e-17,4.33680868994202e-19,1
"5410EC388DCF",52.86,16.18,10.25,165.53,57.57,21.22,3.08,19.169,297.209,8.435,35.714,1.503,1.026,37.878,10.21,11.84,13.02,12.79,30.09,56,11.65,1,0,1.88457312105047e-17,-3.3272815048595e-17,0,2.88147814182833e-17,0,8.45439344375456e-17,1,-2.53631803312637e-16,-5.2839959023466e-17,1.17820094736447e-17,-4.36017204362814e-17,0,0.384194717488675,-0.760830246166244,1.63385397724172,-0.197696331246248,1.37101696369482e-17,6.06459134837758e-17,0,0.757894896787811,-0.914626064741791,-5.23846262183241,1.63385397724172,-8.34744056645877e-17,9.13001311956428e-18,0,-0.470829875600186,0.12432211289973,0.255145998900112,0.0721778061053951,1.01906389320683,-0.0145726136728577,0,-0.0350727492314283,-1.78717740588457,1.04542459821211,-0.24890700381784,-1.33313938509318,1.01906389320683,0,-0.000283613166771723,-0.996027488253407,-0.00420926532448829,-9.06788957369675e-05,-2.22044604925031e-16,1.11022302462516e-16,1
"5410EC38A6C5",57.33,16.95,9.9,192.06,54.18,24.84,3.12,19.686,274.389,9.508,38.033,0.981,2.222,43.87,9.97,11.81,12.01,12.92,74.27,24.46,11.06,1,4.54892916619782e-16,-3.04787797434971e-16,-1.51821703834317e-16,-6.96507062075458e-17,3.54759066563167e-17,0,-4.17870807580668e-17,1,-1.67148323032267e-16,-2.08935403790334e-17,2.45848775193569e-17,3.23931248121456e-17,0,0.433841252081808,-0.875051618171169,2.33989896503461,-0.360110450718827,-2.69230467607204e-16,8.36199092972098e-17,0,0.338263469254008,-0.304407939108713,-8.70629606910077,2.33989896503461,7.78230180570487e-16,-3.57195493035282e-16,0,-0.502463035467537,0.222948686118646,0.0607895562824854,0.111920847375344,1.00270692767609,-0.00220595524088739,0,0.0905391445456019,-2.05419805548662,2.23740651471581,-0.469955084077789,-1.23042167095133,1.00270692767609,0,-0.000281707215087841,-0.996229643602033,-0.00436980811518144,7.25134689264465e-05,1.21864324187371e-16,0,1
"5410EC38B6BD",49.7,16.82,8.79,196.8,52.21,20.64,3.95,20.277,231.715,7.401,35.36,1.675,1.524,50.469,9.32,11.97,11.72,12.86,22.26,24.55,10.98,1,-4.6021991797509e-16,4.73667607524967e-16,-4.28342230145498e-17,-1.11022302462516e-16,-3.62371633813879e-17,0,2.13765835055008e-17,1,2.5651900206601e-16,-8.55063340220033e-17,2.72300477002349e-17,-2.98398230089821e-17,0,0.23946739517778,-1.05405968786003,2.1623529167546,-0.30056705542889,-8.04972433561662e-17,-8.00864138442227e-17,0,1.00383168936849,0.512659624892313,-8.3622511996734,2.1623529167546,0,3.46113271283446e-16,0,-0.481312477251668,0.0729215220880627,0.294196190838502,0.0786468976964957,1.0237776453237,-0.0184279976158266,0,-0.0684091879739276,-2.00966163400981,1.71189455341007,-0.351296021982198,-1.32098029576117,1.0237776453237,0,-0.000838155041569066,-0.991399354390614,-0.0125264239526429,0.00104117292941741,4.47148970873709e-17,0,1
"5410EC38B7A6",52.28,14.55,10.5,185.47,59.18,20.75,3.69,28.407,235.092,10.108,38.151,1.159,1.696,44.153,12.75,11.81,11.88,12.69,52.54,24.63,11.16,1,-2.27330028077841e-16,0,-1.61746902308843e-17,0,-5.01773023708268e-17,0,0,1,0,5.96639560021926e-17,0,3.07000282267129e-17,0,0.165233756079882,-0.737752287591675,2.31961394572317,-0.315931419407495,0,-7.14530475908924e-17,0,1.26333512422994,-0.110482469958332,-9.6887954898911,2.31961394572317,0,1.02436384201321e-16,0,-0.506475104992182,0.192335712206395,0.20443558828283,0.0827379408766516,1.01621369974151,-0.0129059139867172,0,-0.140263617286157,-2.23006249472602,2.0546055960851,-0.388661534216162,-1.27666927098526,1.01621369974151,0,0.00129035637899169,-0.995791249460516,-0.00620768125312591,0.000145486186675714,-2.15927807201429e-17,4.31855614402859e-19,1
"5410EC38B7D5",58.66,14.5,9.12,196.62,59.34,18.93,4.03,19.164,252.308,7.964,39.769,0.855,1.272,52.788,9.9,11.52,11.76,12.63,130.29,41.76,11.11,1,0,-5.72963232951601e-16,-2.67251353220942e-17,1.11022302462516e-16,2.0349796725626e-18,0,4.64158065797303e-17,1,-8.25169894750761e-17,-5.15731184219226e-17,-3.92740926006149e-17,2.44393459886803e-17,0,0.0362964341860584,-0.730467958828029,1.81292538934567,-0.227340843823947,7.046283787776e-17,-1.28736898414836e-17,0,1.88041121063749,-0.582392672822733,-6.48265860722225,1.81292538934567,9.6673178130259e-17,-2.7944590553278e-17,0,-0.498446164763573,0.0510696409066541,0.334920069574133,0.0692744092077855,1.01692944479445,-0.0135251616157662,0,-0.289023385169046,-1.85610570592128,1.06826715774067,-0.244741598752242,-1.27289058604922,1.01692944479445,0,0.000157044244879195,-0.993018113499572,-0.0117784674790555,0.000777019821873531,-1.11022302462516e-16,0,1
"5410EC38B837",57.64,15.94,8.91,192.41,52.5,20.12,3.03,17.671,228.281,10.022,33.945,0.786,0.946,50.773,10.2,12.23,11.54,12.84,96.97,28.66,11.07,1,0,1.27140558724364e-16,-1.19388430424282e-16,9.49040462006668e-17,5.24487114480416e-17,0,0,1,7.59293113054379e-17,-3.7964655652719e-17,-1.37606261674364e-16,5.36732823850972e-17,0,0.0615968215712785,-0.886986911850247,1.96213838157529,-0.266262178379766,1.58367421196596e-16,-1.92523910185673e-17,0,1.76641988525219,-0.125372794029133,-7.09018704182229,1.96213838157528,7.48011259056962e-17,-4.86986496781876e-18,0,-0.486107906662748,-0.347488484347995,1.20238251173204,-0.0534140968886096,1.00739122945048,-0.00584286913081284,0,-0.281959512008104,-1.6142939820952,0.0592861944438009,-0.11997788717711,-1.27434990525485,1.00739122945048,0,0.000570402771088746,-0.996389365955584,-0.00430346000538984,8.39795227314533e-05,0,0,1
"5410EC38B8E6",53.49,17.65,9.39,196.43,60.11,21.16,3.74,21.402,248.98,7.692,34.295,3.148,1.883,50.178,11.74,11.45,12.19,12.66,17.33,18.96,11.31,1,2.27808151149104e-16,7.18534959160099e-16,-6.46068274129471e-17,-7.01482505256553e-17,2.12309241783013e-17,0,-1.53986757412883e-16,1,1.64252541240409e-16,3.07973514825766e-17,2.63559751193165e-16,-3.23021408744308e-17,0,0.105569561587326,-0.725092639726695,1.97351441038514,-0.257148927673183,-1.95863003613795e-16,3.37390073187968e-17,0,1.5497347537427,-0.375344284522678,-7.47133085483606,1.97351441038514,-2.17660688116759e-16,1.44540300702535e-17,0,-0.495341038419423,0.0384086783375126,0.516790494170188,0.0563812852809768,1.03042582646102,-0.0229784959300808,0,-0.170064004361282,-1.9652791831353,1.20656372979892,-0.283631696654337,-1.36438683681704,1.03042582646102,0,0.000249515267364109,-0.993791499355075,-0.0109528865667727,0.000727161119650488,-2.22044604925031e-16,0,1
