,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1
,,,,Sensitivities (nA/ppm),,,,,,,Izero(nA @ 10C),,,,,,,Izero(nA @ 20C),,,,,,,Izero(nA @ 40C),,,,,,,A (nA),,,,,,,1/m (T),,,,,,,SO2,,,,,,,H2S,,,,,,,O3,,,,,,,NO2,,,,,,,CO,,,,,,
Ship Date,Test Date,B.A.D.,Board B.C.,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO,IRR,IAQ,SO2,H2S,OZO,NO2,CMO
73018,71818,5410ECF75519,091660-0077,35.63,11.87,8.60,330.81,37.47,21.33,3.83,3.894,11.285,1.365,2.359,1.568,0.948,2.746,5.896,24.431,2.635,5.592,1.811,1.392,9.274,24.354,129.771,13.551,30.719,0.255,1.530,40.404,1.439,4.325,0.435,0.818,16.300,1.082,1.265,12.61,11.68,11.77,10.69,-11.26,80.00,11.33,-0.4857,0.5584,1.0000,0.0626,-0.0078,0.0159,-0.0595,-3.9399,4.3886,8.4710,1.0000,-0.0022,-0.0030,-0.0077,1.1655,-0.7303,-1.3396,-0.1473,1.0000,0.0031,0.1715,1.0000,0.8901,-1.5166,-0.0724,1.0024,1.0000,0.0752,-0.0225,1.0000,0.0104,0.0003,-0.0019,-0.0002,1.0000
73018,71818,5410ECF75656,091660-0080,37.58,11.73,9.31,336.91,47.13,22.96,3.06,0.844,10.443,1.248,2.735,0.548,0.149,1.967,5.605,23.857,2.221,5.734,0.921,0.313,8.644,22.300,126.555,12.633,34.427,2.190,0.710,36.447,0.498,4.448,0.369,0.922,0.344,0.235,0.890,10.90,11.97,11.50,10.87,26.16,28.04,10.44,-0.4743,0.5565,1.0000,0.0373,-0.0009,-0.0049,-0.1232,-3.6482,4.5748,8.6870,1.0000,0.0001,0.0037,-0.0209,1.0000,-0.7784,-1.5287,-0.1708,1.0000,0.0033,0.0986,1.0000,1.2873,-1.6057,-0.0093,0.9804,1.0000,0.0728,-0.0674,1.0000,0.0078,0.0000,-0.0002,0.0000,1.0000
73018,72018,5410ECF71820,091660-0057,37.56,12.20,6.93,299.23,55.42,22.22,4.09,0.510,19.530,0.424,1.666,0.801,0.370,2.671,3.433,47.172,1.312,4.870,0.403,0.409,17.429,13.111,211.147,8.431,29.923,4.895,0.823,41.292,0.396,10.359,0.128,0.795,0.355,0.177,2.558,10.93,13.11,9.75,10.94,19.33,23.53,15.03,-0.2393,0.5278,1.0000,0.0608,-0.0025,0.0069,-0.0617,-3.1918,4.6237,8.9009,1.0000,-0.0012,0.0012,-0.0158,1.1126,-0.8449,-1.9943,-0.1597,1.0000,0.0524,0.1610,1.0000,0.7267,-1.8234,-0.0753,0.9743,1.0000,0.1208,-0.0029,1.0000,0.0047,-0.0001,-0.0004,-0.0009,1.0000
73018,72018,5410ECF718D6,091660-0014,37.31,12.22,7.45,274.88,91.36,18.36,3.10,-0.890,77.971,1.025,1.983,0.140,0.659,3.048,0.135,116.866,1.801,4.877,0.529,0.975,11.542,0.648,334.625,9.561,29.525,1.082,0.830,44.781,0.009,45.514,0.264,0.719,0.067,0.482,2.388,11.18,19.67,11.32,10.77,13.36,49.58,15.94,-0.2693,0.4814,1.0000,0.0522,-0.0013,0.0051,-0.1414,-3.5306,4.4831,9.6918,1.0000,-0.0008,0.0018,0.0110,1.0253,-0.4906,-1.9168,-0.1743,1.0000,-0.0102,0.1292,1.0000,0.5120,-1.9379,-0.0928,0.9226,1.0000,0.3221,-0.0228,1.0000,0.0054,0.0000,-0.0007,-0.0003,1.0000
73018,72018,5410ECF71CAA,091660-0152,42.88,12.71,6.73,258.17,42.96,19.10,3.61,0.657,26.021,0.416,1.936,1.809,0.282,2.911,3.272,47.489,1.447,4.982,0.753,0.088,12.088,13.822,201.061,8.424,29.285,3.833,0.388,48.390,0.365,9.807,0.157,0.701,0.515,0.056,1.800,10.59,12.78,10.33,10.67,23.53,15.59,12.75,-0.1531,0.6655,1.0000,0.0513,0.0016,-0.0045,-0.0890,-3.0732,4.4106,9.8677,1.0000,-0.0042,0.0021,0.0249,1.0364,-0.5735,-1.9554,-0.1527,1.0000,0.0109,0.1537,1.0000,0.8152,-1.9771,-0.0869,1.0185,1.0000,0.2282,-0.0020,1.0000,0.0063,0.0001,-0.0007,-0.0007,1.0000
73018,72018,5410ECF71D1,091660-0201,35.82,12.60,7.57,253.17,89.11,20.32,3.35,-0.108,15.300,0.903,2.444,1.048,0.626,2.771,3.047,32.032,1.462,4.796,0.166,0.839,10.590,8.069,161.911,7.956,28.804,-0.525,0.837,43.690,0.059,6.152,0.230,0.773,1.271,0.206,1.385,8.47,12.15,11.51,11.01,-29.42,26.69,11.93,-0.3733,0.5557,1.0000,0.0663,-0.0054,0.0089,-0.0681,-3.5466,4.6199,9.3538,1.0000,-0.0014,0.0016,-0.0004,0.9988,-0.7444,-1.8740,-0.1663,1.0000,0.0133,0.1935,1.0000,0.6615,-1.8537,-0.0879,1.0023,1.0000,0.2155,-0.0341,1.0000,0.0021,0.0001,-0.0006,0.0000,1.0000
73018,72018,5410ECF71DFD,091660-0011,33.75,13.02,6.94,290.39,51.20,22.42,4.03,-0.516,63.355,1.319,2.293,1.016,0.908,3.297,1.178,110.050,1.573,5.124,1.259,0.871,15.307,2.484,353.987,8.511,31.847,0.413,1.062,55.222,0.015,38.692,0.269,0.871,1.224,0.706,2.468,10.49,17.75,11.67,11.00,102.55,84.23,14.01,-0.3071,0.5011,1.0000,0.0451,-0.0001,-0.0058,-0.1350,-3.5214,4.4723,9.1030,1.0000,-0.0081,0.0046,-0.0141,1.0277,-0.5394,-1.8520,-0.1736,1.0000,0.0389,0.1405,1.0000,0.4826,-1.8405,-0.0865,1.0035,1.0000,0.1807,-0.0247,1.0000,0.0047,0.0000,-0.0008,-0.0006,1.0000
73018,72018,5410ECF720E7,091660-0178,34.59,11.88,7.76,264.86,90.92,19.51,3.35,0.935,22.227,1.302,2.874,1.904,0.384,2.529,3.062,39.606,1.927,5.201,2.436,0.713,9.637,16.027,181.775,9.293,31.448,1.821,0.619,43.226,0.513,7.653,0.321,0.855,0.517,0.164,1.235,11.16,12.68,12.23,10.99,45.93,27.28,11.52,-0.1780,0.5480,1.0000,0.0612,0.0026,0.0093,-0.1113,-3.0896,4.4432,8.3822,1.0000,-0.0004,-0.0029,-0.0102,1.0772,-0.6029,-1.7907,-0.1595,1.0000,0.0147,0.2508,1.0000,0.7613,-1.6943,-0.0903,0.9517,1.0000,0.1529,-0.0031,1.0000,0.0080,0.0000,-0.0006,-0.0009,1.0000
73018,72018,5410ECF73C68,091660-0208,40.35,12.55,6.15,264.60,46.30,21.54,3.49,-0.623,17.038,0.900,2.213,0.888,0.654,3.576,1.189,36.317,1.870,3.968,1.507,1.107,12.672,5.649,180.224,9.068,25.695,0.934,1.148,54.207,0.378,7.012,0.339,0.668,1.028,0.534,1.767,59.49,12.29,12.55,10.92,81.70,53.43,11.74,-0.2572,0.5195,1.0000,0.0571,0.0028,0.0068,0.0481,-3.7581,4.4415,9.1770,1.0000,0.0013,0.0020,-0.0086,1.0072,-0.7296,-1.7852,-0.1593,1.0000,0.0293,0.1764,1.0000,0.6784,-1.7670,-0.0790,1.0444,1.0000,0.1589,-0.0232,1.0000,0.0060,0.0001,-0.0003,-0.0004,1.0000
73018,72018,5410ECF7464C,091660-0052,38.24,11.38,5.41,248.37,84.46,17.19,2.81,-1.318,13.107,0.481,1.627,0.171,1.509,2.491,0.782,36.723,1.252,4.503,0.551,0.866,14.463,1.699,183.891,7.889,27.613,1.167,1.753,49.361,0.009,7.222,0.282,0.794,0.183,1.061,1.855,13.40,12.31,12.13,11.12,15.99,77.77,12.33,-0.2851,0.5481,1.0000,0.0716,0.0004,-0.0036,-0.1162,-3.7645,4.4510,8.7975,1.0000,-0.0131,0.0084,-0.0237,1.0014,-0.7741,-1.6226,-0.1576,1.0000,0.0322,0.0798,1.0000,0.6996,-1.6567,-0.0860,0.9478,1.0000,0.1565,-0.0019,1.0000,0.0087,0.0000,-0.0006,-0.0003,1.0000
73018,72018,5410ECF74B51,091660-0175,36.53,11.74,6.70,240.53,82.05,21.35,3.66,1.143,23.834,0.774,2.091,0.184,0.428,1.936,3.014,44.343,1.412,4.468,0.073,0.823,10.705,14.236,162.635,8.215,27.530,0.427,1.179,41.520,0.549,10.038,0.236,0.729,0.085,0.484,1.296,11.68,14.07,11.67,10.94,17.35,35.10,12.02,-0.2132,0.5308,1.0000,0.0630,-0.0002,-0.0013,-0.0596,-3.1099,4.4882,8.9608,1.0000,0.0004,-0.0003,-0.0281,1.0792,-0.7066,-1.7488,-0.1658,1.0000,0.0133,0.1504,1.0000,0.9829,-1.8467,-0.0843,0.9912,1.0000,0.1759,-0.0043,1.0000,0.0043,0.0001,-0.0006,-0.0007,1.0000
73018,72018,5410ECF74FDD,091660-0076,34.09,11.32,6.77,280.91,46.24,20.00,3.87,0.776,10.727,0.557,1.204,1.410,0.152,2.954,2.906,28.816,1.289,3.495,1.423,0.098,14.528,12.399,140.072,7.729,26.074,7.098,0.417,44.090,0.275,5.613,0.175,0.596,0.929,0.035,2.174,10.06,12.13,10.84,10.42,21.86,13.36,13.24,-0.3010,0.5120,1.0000,0.0561,0.0032,0.0085,-0.1237,-3.2412,4.4271,8.9316,1.0000,-0.0014,-0.0062,-0.0075,1.0821,-0.6094,-1.8115,-0.1419,1.0000,0.0149,0.1025,1.0000,0.9204,-1.7979,-0.0683,1.0255,1.0000,0.1728,-0.0045,1.0000,0.0031,0.0000,-0.0003,-0.0004,1.0000
73018,72018,5410ECF7504A,091660-0095,38.83,12.54,6.33,269.68,45.76,20.39,3.60,0.262,11.922,0.583,1.717,0.837,0.619,2.871,1.777,27.990,1.078,4.120,0.957,0.666,10.332,7.200,155.591,7.558,27.339,5.433,1.326,54.340,0.206,4.977,0.209,0.611,0.381,0.448,1.354,10.27,11.55,11.46,10.49,17.26,36.46,10.70,-0.1772,0.5307,1.0000,0.0552,-0.0010,0.0040,-0.1303,-3.1539,4.4240,8.5967,1.0000,0.0021,-0.0043,-0.0536,0.9952,-0.6793,-1.5809,-0.1439,1.0000,0.0263,0.0880,1.0000,0.5675,-1.6731,-0.0744,1.0441,1.0000,-0.0220,-0.0013,1.0000,0.0043,0.0000,-0.0006,-0.0005,1.0000
73018,72018,5410ECF753CA,091660-0005,30.19,12.77,6.88,294.16,47.13,20.79,4.00,0.457,19.943,0.771,2.247,1.647,1.317,3.551,3.095,38.581,1.440,4.713,2.279,1.383,11.859,6.551,183.573,9.865,28.756,1.508,1.564,47.511,0.294,8.026,0.231,0.747,1.410,1.049,2.001,13.83,12.64,10.97,10.96,42.16,71.88,12.74,-0.4292,0.5925,1.0000,0.0459,-0.0013,0.0010,-0.0521,-3.5940,4.7386,9.8104,1.0000,-0.0019,-0.0078,-0.0105,0.9600,-0.7254,-1.7067,-0.1456,1.0000,0.0192,0.2248,1.0000,0.6026,-1.8382,-0.0818,1.0326,1.0000,-0.0610,-0.0536,1.0000,0.0067,0.0000,-0.0007,-0.0008,1.0000
82218,72218,5410ECF73341,091660-0221,31.86,11.62,10.28,354.64,49.30,18.55,2.23,3.428,23.275,1.064,3.998,1.542,0.466,4.475,5.125,47.874,2.015,7.499,1.966,0.206,12.636,26.765,190.823,13.886,40.660,2.592,0.721,32.542,1.063,10.690,0.417,1.386,1.871,0.142,2.239,11.13,13.63,11.52,11.52,360.61,20.41,13.23,-0.4637,0.4838,1.0000,0.0666,0.0033,0.0042,-0.0237,-3.7521,4.3482,8.4586,1.0000,-0.0010,-0.0014,-0.0539,1.1807,-0.6603,-1.5394,-0.1502,1.0000,0.0097,0.5249,1.0000,0.7298,-1.5420,-0.0826,0.9768,1.0000,-0.7618,-0.0147,1.0000,0.0096,0.0004,0.0002,-0.0006,1.0000
82218,72218,5410ECF74B26,091660-0189,40.05,13.33,6.94,228.49,82.43,19.64,4.08,-0.301,11.901,0.623,1.914,-0.027,0.295,3.987,1.456,26.856,1.299,4.553,0.862,0.674,11.373,3.954,147.861,7.754,29.217,0.117,0.490,46.533,0.521,4.706,0.129,0.694,0.007,0.258,1.926,131.47,11.54,10.06,10.56,9.90,30.26,12.40,-0.3287,0.5473,1.0000,0.0615,-0.0011,0.0046,-0.0970,-3.8857,4.6921,8.2122,1.0000,0.0007,0.0036,-0.0167,1.0738,-0.7677,-1.5554,-0.1193,1.0000,0.0363,0.1651,1.0000,0.7007,-1.5127,-0.0637,0.9667,1.0000,-0.1078,-0.0162,1.0000,0.0076,0.0004,0.0002,0.0000,1.0000
82218,72218,5410ECF74B82,091660-0163,29.92,11.66,11.13,300.73,41.53,21.34,3.33,2.309,12.303,1.537,3.145,0.830,0.441,4.405,3.303,26.863,2.602,6.409,1.263,0.735,11.409,14.888,144.435,13.454,33.886,0.649,0.639,53.769,0.726,5.107,0.394,1.068,0.513,0.224,1.681,11.23,12.13,11.32,11.38,42.32,24.99,11.12,-0.5002,0.4792,1.0000,0.0695,0.0009,-0.0028,-0.0545,-3.9863,4.4048,8.1182,1.0000,-0.0030,-0.0044,-0.0542,1.1820,-0.8289,-1.3697,-0.1244,1.0000,-0.0038,0.2613,1.0000,0.7527,-1.4410,-0.0704,1.0126,1.0000,-0.0409,-0.0075,1.0000,0.0098,0.0004,0.0000,0.0001,1.0000
73018,72418,5410ECF730CE,091660-0241,30.49,11.24,10.45,329.23,42.65,21.19,3.05,3.046,18.382,1.028,3.028,0.896,0.729,3.930,4.708,39.571,2.339,6.462,0.754,0.436,12.914,25.863,173.117,13.303,35.438,3.080,0.777,53.077,0.977,8.629,0.433,1.063,0.770,0.300,1.881,10.97,13.21,11.76,11.23,41.46,32.94,11.73,-0.4205,0.5316,1.0000,0.0684,-0.0035,0.0008,-0.0343,-3.4254,4.6148,7.8254,1.0000,-0.0002,-0.0068,0.0034,1.0932,-0.8064,-1.4343,-0.1426,1.0000,0.0071,0.2752,1.0000,0.4292,-1.4759,-0.0752,1.0021,1.0000,0.1493,-0.0148,1.0000,0.0106,0.0002,-0.0004,-0.0009,1.0000
82218,72418,5410ECF73223,091660-0238,30.03,12.16,11.65,382.27,42.84,21.11,2.83,-1.516,15.818,1.184,2.908,1.193,0.427,2.951,16.644,44.104,2.584,7.608,1.575,0.449,16.159,35.564,200.014,14.551,41.708,4.521,0.973,50.857,0.412,9.220,0.527,1.356,0.903,0.207,2.034,8.85,13.03,12.16,11.44,31.54,26.39,12.31,-0.5367,0.5625,1.0000,0.0705,-0.0014,-0.0088,-0.1336,-3.6050,4.5540,7.8250,1.0000,-0.0032,0.0017,-0.0516,0.8905,-0.7860,-1.2680,-0.1556,1.0000,0.0115,0.0204,1.0000,0.9106,-1.4473,-0.0767,1.0380,1.0000,0.2719,-0.0641,1.0000,0.0072,0.0001,-0.0004,-0.0006,1.0000
73018,72418,5410ECF73265,091660-0229,33.58,11.55,11.54,407.55,44.35,18.77,2.97,1.063,18.496,1.429,3.246,-0.077,0.583,2.211,8.512,40.594,2.739,7.066,0.873,0.608,11.811,30.131,167.867,14.360,38.468,3.979,1.512,39.874,0.243,9.153,0.466,1.277,0.433,0.380,1.238,7.57,13.67,11.69,11.49,21.04,26.11,11.50,-0.5132,0.5712,1.0000,0.0613,0.0028,-0.0046,-0.2110,-3.4937,4.6469,8.1894,1.0000,-0.0048,-0.0119,-0.0992,1.0730,-0.7817,-1.6036,-0.1686,1.0000,0.0130,0.1547,1.0000,0.5977,-1.5886,-0.0914,0.9933,1.0000,0.3732,-0.0604,1.0000,0.0086,0.0001,-0.0006,-0.0001,1.0000
73018,72418,5410ECF73332,091660-0230,36.53,17.09,10.05,322.63,44.00,22.48,2.81,1.205,29.350,1.171,3.319,2.333,0.641,4.386,5.963,55.002,2.498,6.495,1.413,1.044,13.132,10.871,224.883,13.439,36.658,5.150,1.217,53.954,1.124,12.447,0.436,1.050,1.423,0.421,2.123,15.87,13.52,11.73,11.02,37.64,27.81,12.24,-0.4124,0.6806,1.0000,0.0653,0.0013,0.0107,-0.1266,-3.5734,5.2844,8.2470,1.0000,0.0011,-0.0041,-0.0240,1.0242,-0.8978,-1.4845,-0.1422,1.0000,0.0001,0.2739,1.0000,0.5139,-1.5293,-0.0859,1.0239,1.0000,0.1697,-0.0421,1.0000,0.0104,0.0002,-0.0003,-0.0007,1.0000
73018,72418,5410ECF73464,091660-0194,37.78,12.60,10.79,366.27,44.63,19.16,3.78,1.323,15.610,1.624,3.554,0.090,0.773,3.298,7.965,33.498,3.212,6.693,0.304,1.214,12.347,25.608,160.525,15.433,36.503,0.751,0.719,55.131,0.696,6.726,0.575,1.109,0.284,0.534,1.510,10.82,12.62,12.30,11.19,22.44,42.37,10.88,-0.4646,0.5609,1.0000,0.0571,0.0005,0.0010,-0.1046,-3.4394,4.6561,8.4856,1.0000,-0.0015,0.0059,-0.0381,1.0131,-0.8529,-1.3604,-0.1619,1.0000,-0.0041,0.2484,1.0000,0.8940,-1.4508,-0.0895,1.0134,1.0000,0.1427,-0.0381,1.0000,0.0094,0.0001,-0.0004,-0.0011,1.0000
73018,72418,5410ECF73630,091660-0193,41.54,12.28,10.42,371.26,44.48,21.33,2.90,0.525,14.445,1.406,2.879,0.811,0.482,4.055,9.055,40.159,2.569,7.039,0.806,0.812,16.998,22.705,188.936,13.400,40.531,2.422,0.811,41.171,0.539,8.252,0.576,1.264,0.474,0.427,2.146,10.52,12.82,12.59,11.25,32.94,40.34,13.19,-0.4855,0.5606,1.0000,0.0673,0.0003,-0.0023,-0.1353,-3.4660,4.5795,8.6168,1.0000,-0.0003,-0.0109,-0.0229,0.9752,-0.8223,-1.7002,-0.1704,1.0000,-0.0005,0.2550,1.0000,0.5750,-1.6758,-0.0804,0.9871,1.0000,0.2258,-0.0417,1.0000,0.0086,0.0001,-0.0007,-0.0006,1.0000
73018,72418,5410ECF73661,091660-0195,35.95,11.29,10.65,377.63,49.99,20.37,3.32,-1.750,15.921,1.134,3.235,1.435,0.640,2.863,4.063,36.038,2.675,6.659,0.870,0.571,10.934,12.550,173.988,14.296,38.414,3.751,0.965,46.398,0.009,7.256,0.553,1.070,1.044,0.303,1.374,5.87,12.61,12.40,10.87,44.31,27.86,11.03,-0.4172,0.5140,1.0000,0.0551,0.0042,-0.0060,-0.1305,-3.4235,4.2898,8.0135,1.0000,-0.0010,-0.0114,-0.0241,0.9025,-0.6751,-1.5578,-0.1621,1.0000,0.0150,0.1961,1.0000,0.8510,-1.6178,-0.0978,1.0056,1.0000,0.1438,-0.0465,1.0000,0.0088,0.0000,-0.0002,-0.0012,1.0000
73018,72418,5410ECF73744,091660-0235,32.68,13.31,10.06,347.74,49.77,22.24,3.88,0.830,27.762,0.888,3.151,1.463,0.692,5.706,7.751,51.865,2.842,6.904,1.538,0.580,19.603,23.276,220.921,13.011,40.483,2.055,0.461,68.179,0.196,13.081,0.447,1.164,4.791,0.273,3.589,7.47,13.98,11.89,11.05,-26.09,40.27,13.92,-0.5052,0.6320,1.0000,0.0608,0.0001,0.0038,-0.1781,-3.7079,4.7380,8.4750,1.0000,-0.0008,-0.0065,-0.0817,1.1316,-0.7788,-1.4790,-0.1576,1.0000,0.0109,0.2152,1.0000,0.5009,-1.5663,-0.0884,0.9837,1.0000,0.4402,-0.0466,1.0000,0.0099,0.0001,-0.0004,0.0000,1.0000
82218,73018,5410ECF7197,091660-0068,32.63,10.73,9.35,373.46,39.92,22.36,3.66,-1.212,12.709,1.363,3.284,1.247,0.677,2.505,3.076,27.725,2.636,6.316,1.146,0.507,9.162,12.072,143.639,12.135,35.345,1.194,0.259,43.335,0.006,5.073,0.420,1.121,1.160,0.641,1.271,5.76,11.97,11.87,11.39,110.49,-114.02,11.44,-0.4118,0.5471,1.0000,0.0641,0.0000,-0.0041,-0.1027,-3.6222,4.3530,8.3140,1.0000,-0.0017,0.0031,-0.0131,0.9193,-0.7360,-1.3128,-0.1511,1.0000,0.0362,0.0954,1.0000,0.9076,-1.5200,-0.0906,0.9815,1.0000,0.2264,-0.0593,1.0000,0.0062,0.0001,-0.0004,-0.0005,1.0000
82218,73018,5410ECF73175,091660-0232,28.80,13.00,10.61,381.78,44.57,19.63,4.16,0.035,11.677,1.232,2.431,0.811,0.332,1.996,2.917,27.843,2.786,5.466,0.903,1.070,9.518,7.370,143.158,13.453,30.559,2.762,0.290,37.795,0.694,5.261,0.446,0.831,0.656,0.794,1.218,29.90,12.11,11.69,10.69,31.82,-411.97,11.83,-0.4447,0.6012,1.0000,0.0553,-0.0012,0.0000,-0.0936,-3.4902,4.6849,8.6552,1.0000,-0.0005,-0.0086,0.0341,0.9652,-0.8863,-1.7492,-0.1700,1.0000,0.0237,0.0647,1.0000,0.6199,-1.6733,-0.0890,0.9457,1.0000,0.2673,-0.0458,1.0000,0.0102,-0.0001,-0.0005,-0.0006,1.0000
82218,73018,5410ECF73326,091660-0244,35.76,12.22,10.57,348.23,47.92,21.05,3.10,-0.749,10.063,1.408,3.550,0.611,0.601,1.981,6.036,21.298,2.060,6.242,0.618,0.677,7.423,19.234,111.890,12.502,33.379,0.661,0.721,35.285,0.022,3.796,0.365,1.043,0.430,0.324,0.894,6.14,11.80,11.41,11.40,34.49,28.79,10.50,-0.4674,0.5861,1.0000,0.0620,-0.0022,0.0059,-0.1189,-3.9046,4.4983,8.1339,1.0000,-0.0026,-0.0030,-0.0034,1.0468,-0.8179,-1.2411,-0.1660,1.0000,-0.0016,0.1484,1.0000,0.8771,-1.4089,-0.0950,1.0047,1.0000,0.2171,-0.0663,1.0000,0.0095,0.0001,-0.0010,-0.0005,1.0000
82218,73018,5410ECF7354A,091660-0250,33.92,11.49,10.20,326.10,41.97,21.76,3.63,1.256,15.037,1.800,3.764,2.625,0.124,3.631,3.361,26.276,2.300,6.784,2.081,0.424,9.158,7.565,127.924,13.911,36.797,4.565,0.621,37.629,2.808,5.225,0.482,1.086,2.715,0.178,1.710,-108.18,12.39,12.05,11.09,217.32,21.04,13.05,-0.3632,0.5317,1.0000,0.0657,0.0053,-0.0068,-0.1038,-3.5209,4.3422,8.5210,1.0000,-0.0082,0.0025,-0.0114,0.9520,-0.7524,-1.6585,-0.1523,1.0000,0.0020,0.1510,1.0000,0.8518,-1.6442,-0.0984,0.9690,1.0000,0.2156,-0.0351,1.0000,0.0101,0.0002,0.0002,-0.0007,1.0000
82218,73018,5410ECF7359B,091660-0200,39.84,11.59,10.75,429.84,50.33,19.83,4.09,0.431,9.270,0.813,2.313,0.533,0.272,1.955,5.714,25.896,1.862,6.032,0.733,0.855,12.051,20.787,141.255,12.178,35.129,0.450,1.043,34.568,0.326,4.584,0.436,1.128,0.624,0.351,1.475,9.51,11.74,12.05,11.24,109.18,35.01,12.19,-0.4482,0.5729,1.0000,0.0579,-0.0008,0.0007,-0.0568,-3.7743,4.5648,8.0982,1.0000,-0.0009,-0.0075,0.0151,1.0354,-0.8725,-1.6386,-0.1698,1.0000,0.0207,0.0667,1.0000,0.6508,-1.6016,-0.0909,0.9456,1.0000,0.1344,-0.0581,1.0000,0.0101,0.0001,-0.0006,-0.0001,1.0000
82218,73018,5410ECF73636,091660-0236,35.95,12.11,11.43,358.47,49.11,21.99,3.18,3.102,9.116,0.852,3.330,1.655,0.338,1.885,8.873,24.409,2.331,6.673,1.110,0.937,9.825,26.072,128.624,13.947,34.304,6.808,0.779,33.123,2.488,4.416,0.443,1.281,0.493,0.322,1.217,18.60,11.86,11.53,11.78,17.17,35.39,11.89,-0.4922,0.5971,1.0000,0.0674,0.0014,-0.0032,-0.0794,-3.7183,4.5496,7.9509,1.0000,0.0006,-0.0026,0.0521,1.0417,-0.9086,-1.5122,-0.1521,1.0000,-0.0111,0.1244,1.0000,0.5127,-1.5309,-0.0823,0.9202,1.0000,0.1654,-0.0486,1.0000,0.0067,0.0002,-0.0003,-0.0008,1.0000
82218,73018,5410ECF73659,091660-0233,35.95,12.74,8.93,359.95,45.45,22.96,3.55,-1.785,12.290,1.429,3.907,2.374,0.125,2.538,4.594,23.310,2.216,6.732,1.692,0.555,7.469,9.778,127.005,12.134,36.095,6.555,0.628,39.997,0.009,4.011,0.456,1.029,1.977,0.119,0.884,5.31,11.40,12.14,10.96,58.27,17.51,10.31,-0.3954,0.5520,1.0000,0.0534,-0.0018,0.0061,-0.1204,-3.6237,4.5082,8.6513,1.0000,0.0015,-0.0015,-0.0056,0.9833,-0.7442,-1.6300,-0.1723,1.0000,0.0080,0.1275,1.0000,0.7403,-1.6105,-0.1086,0.9794,1.0000,0.2190,-0.0623,1.0000,0.0121,0.0001,-0.0001,-0.0007,1.0000
82218,73018,5410ECF73682,091660-0196,32.82,9.93,9.88,355.66,41.54,26.33,3.99,0.549,9.436,1.748,2.628,0.613,0.383,2.075,9.982,21.316,2.580,5.299,0.659,1.429,8.397,25.480,113.152,12.732,33.906,2.073,0.500,34.991,0.792,3.683,0.463,0.768,0.404,0.394,1.292,9.74,11.67,12.15,10.41,25.22,47.57,12.67,-0.5105,0.5131,1.0000,0.0559,-0.0027,-0.0172,-0.1004,-4.0951,4.3030,8.0272,1.0000,0.0000,0.0020,-0.0170,0.9144,-0.7638,-1.4583,-0.1555,1.0000,-0.0032,0.0895,1.0000,1.6594,-1.5180,-0.0888,0.9899,1.0000,0.3402,-0.0900,1.0000,0.0128,0.0001,-0.0007,-0.0005,1.0000
82218,73018,5410ECF736E6,091660-0216,36.13,11.43,9.70,267.39,46.46,19.60,4.09,-0.668,8.741,0.952,2.366,1.310,0.582,1.909,5.621,25.356,2.664,5.920,0.607,0.745,11.107,20.955,138.302,13.294,31.484,6.323,0.728,37.101,0.024,4.505,0.542,1.042,0.626,0.345,1.426,5.70,11.67,12.69,11.32,18.44,41.95,12.66,-0.5150,0.5602,1.0000,0.0732,0.0024,0.0074,-0.0784,-3.9577,4.5522,8.5787,1.0000,-0.0009,-0.0078,0.0018,1.0306,-0.8426,-1.5854,-0.1338,1.0000,0.0009,0.1021,1.0000,1.2111,-1.6354,-0.0655,0.9686,1.0000,0.1656,-0.0676,1.0000,0.0098,0.0002,-0.0002,-0.0010,1.0000
82218,73018,5410ECF74FC5,091660-0109,35.57,12.52,8.52,360.65,49.86,17.09,3.47,-0.354,10.472,0.870,2.020,0.653,0.753,2.977,4.269,31.213,2.413,5.753,0.197,1.043,13.846,15.104,182.583,12.110,33.037,4.649,0.722,55.293,0.113,5.277,0.508,0.956,0.309,0.567,1.841,8.45,11.36,12.60,11.00,15.93,69.43,11.58,-0.4560,0.5280,1.0000,0.0686,-0.0006,-0.0002,-0.1168,-3.5795,4.3634,8.1503,1.0000,-0.0017,0.0070,0.0296,0.9631,-0.7597,-1.1813,-0.1483,1.0000,0.0030,0.1384,1.0000,1.2943,-1.4714,-0.0797,0.9587,1.0000,0.1855,-0.0429,1.0000,0.0075,0.0001,-0.0002,-0.0006,1.0000
